name,feature,mask,defects,fold,hight,width,california,pre_missing,post_missing,ratio,cv
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_75,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_75.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_75.npy,False,-1,512,512,True,False,False,0.0,1
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_76,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_76.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_76.npy,False,-1,512,512,True,False,False,0.0,2
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_77,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_77.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_77.npy,False,-1,512,512,True,True,False,0.0,1
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_78,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_78.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_78.npy,False,-1,512,512,True,True,False,0.0,2
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_79,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_79.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_79.npy,False,-1,512,512,True,False,False,0.0,2
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_8,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_8.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_8.npy,False,-1,512,512,True,False,False,0.0,0
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_80,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_80.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_80.npy,False,-1,512,512,True,False,False,0.0,3
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_81,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_81.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_81.npy,False,-1,512,512,True,False,False,0.0,2
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_82,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_82.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_82.npy,False,-1,512,512,True,False,False,0.0,2
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_83,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_83.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_83.npy,False,-1,512,512,True,False,False,0.0,1
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_84,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_84.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_84.npy,False,-1,512,512,True,False,False,0.0,0
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_85,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_85.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_85.npy,False,-1,512,512,True,False,False,0.0,3
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_86,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_86.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_86.npy,False,-1,512,512,True,False,False,0.0,3
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_87,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_87.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_87.npy,False,-1,512,512,True,True,False,0.0,1
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_88,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_88.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_88.npy,False,-1,512,512,True,True,False,0.0,3
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_89,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_89.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_89.npy,False,-1,512,512,True,False,False,0.0,3
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_9,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_9.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_9.npy,False,-1,512,512,True,False,False,0.0,1
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_90,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_90.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_90.npy,False,-1,512,512,True,False,False,0.0,0
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_91,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_91.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_91.npy,False,-1,512,512,True,False,False,0.0,2
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_92,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_92.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_92.npy,False,-1,512,512,True,False,False,0.0,1
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_93,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_93.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_93.npy,False,-1,512,512,True,False,False,0.0,3
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_94,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_94.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_94.npy,False,-1,512,512,True,False,False,0.0,0
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_95,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_95.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_95.npy,False,-1,512,512,True,False,False,0.0,2
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_96,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_96.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_96.npy,False,-1,512,512,True,False,False,0.0,1
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_97,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_97.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_97.npy,False,-1,512,512,True,True,False,0.0,0
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_98,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_98.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_98.npy,False,-1,512,512,True,True,False,0.0,3
d2bb0e91-73f2-4ed7-a175-75e771e4c31f_99,../data/002_Full+California/img/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_99.npy,../data/002_Full+California/ann/d2bb0e91-73f2-4ed7-a175-75e771e4c31f_99.npy,False,-1,512,512,True,True,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_0,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_0.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_0.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_1,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_1.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_1.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_10,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_10.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_10.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_100,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_100.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_100.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_101,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_101.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_101.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_102,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_102.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_102.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_103,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_103.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_103.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_104,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_104.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_104.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_105,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_105.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_105.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_106,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_106.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_106.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_107,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_107.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_107.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_108,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_108.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_108.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_109,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_109.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_109.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_11,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_11.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_11.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_110,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_110.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_110.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_111,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_111.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_111.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_112,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_112.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_112.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_113,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_113.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_113.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_114,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_114.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_114.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_115,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_115.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_115.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_116,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_116.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_116.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_117,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_117.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_117.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_118,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_118.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_118.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_12,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_12.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_12.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_13,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_13.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_13.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_14,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_14.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_14.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_15,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_15.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_15.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_16,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_16.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_16.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_17,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_17.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_17.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_18,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_18.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_18.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_19,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_19.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_19.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_2,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_2.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_2.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_20,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_20.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_20.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_21,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_21.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_21.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_22,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_22.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_22.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_23,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_23.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_23.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_24,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_24.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_24.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_25,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_25.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_25.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_26,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_26.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_26.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_27,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_27.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_27.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_28,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_28.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_28.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_29,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_29.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_29.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_3,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_3.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_3.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_30,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_30.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_30.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_31,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_31.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_31.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_32,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_32.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_32.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_33,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_33.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_33.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_34,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_34.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_34.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_35,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_35.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_35.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_36,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_36.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_36.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_37,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_37.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_37.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_38,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_38.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_38.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_39,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_39.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_39.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_4,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_4.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_4.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_40,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_40.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_40.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_41,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_41.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_41.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_42,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_42.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_42.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_43,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_43.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_43.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_44,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_44.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_44.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_45,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_45.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_45.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_46,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_46.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_46.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_47,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_47.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_47.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_48,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_48.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_48.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_49,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_49.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_49.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_5,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_5.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_5.npy,False,-1,512,512,True,False,False,0.0,1
d38ad371-6c7b-4780-8f9f-e503d784f2ed_50,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_50.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_50.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_51,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_51.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_51.npy,False,-1,512,512,True,False,False,0.0,2
d38ad371-6c7b-4780-8f9f-e503d784f2ed_52,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_52.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_52.npy,False,-1,512,512,True,False,False,0.0,0
d38ad371-6c7b-4780-8f9f-e503d784f2ed_53,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_53.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_53.npy,False,-1,512,512,True,False,False,0.0,3
d38ad371-6c7b-4780-8f9f-e503d784f2ed_54,../data/002_Full+California/img/d38ad371-6c7b-4780-8f9f-e503d784f2ed_54.npy,../data/002_Full+California/ann/d38ad371-6c7b-4780-8f9f-e503d784f2ed_54.npy,False,-1,512,512,True,False,False,0.0,3
